ano;nivel_federativo;poder;faixa;percentual
2002;Estadual;Executivo;20 - 22,5;0,0022072083910143355
2002;Estadual;Executivo;22,5 - 25;0,0016531866548948886
2002;Estadual;Executivo;25 - 27,5;0,001236960068528227
2002;Estadual;Executivo;27,5 - 30;0,0007656864506881589
2002;Estadual;Executivo;> 30;0,0007738547198745353
2002;Federal;Executivo;< 2,5;0,21049815899985236
2002;Federal;Executivo;2,5 - 5;0,4133151304047862
2002;Federal;Executivo;5 - 7,5;0,16443295879930833
2002;Federal;Executivo;7,5 - 10;0,08171292675903581
2002;Federal;Executivo;10 - 12,5;0,045005474033785534
2002;Federal;Executivo;12,5 - 15;0,021048354208720744
2002;Federal;Executivo;15 - 17,5;0,021453242688985717
2002;Federal;Executivo;17,5 - 20;0,019814686781487387
2002;Federal;Executivo;20 - 22,5;0,01396353664971592
2002;Federal;Executivo;22,5 - 25;0,005004830889629154
2002;Federal;Executivo;25 - 27,5;0,0020375976227053273
2002;Federal;Executivo;27,5 - 30;0,0011620445552731242
2002;Federal;Executivo;> 30;0,000551057606714425
2002;Municipal;Executivo;< 2,5;0,7950416361438852
2002;Municipal;Executivo;2,5 - 5;0,1435358062335903
2002;Municipal;Executivo;5 - 7,5;0,03566836744091805
2002;Municipal;Executivo;7,5 - 10;0,012970753389622773
2002;Municipal;Executivo;10 - 12,5;0,0058844616489811645
2002;Municipal;Executivo;12,5 - 15;0,0028709598346172973
2002;Municipal;Executivo;15 - 17,5;0,001550675374101851
2002;Municipal;Executivo;17,5 - 20;0,0008708379796445519
2002;Municipal;Executivo;20 - 22,5;0,0005511812139305739
2002;Municipal;Executivo;22,5 - 25;0,00035252926998952897
2002;Municipal;Executivo;25 - 27,5;0,0002887679470412621
2002;Municipal;Executivo;27,5 - 30;0,00020375284977690623
2002;Municipal;Executivo;> 30;0,00021027067390050683
2002;Estadual;Judiciario;< 2,5;0,13865127745089037
2002;Estadual;Judiciario;2,5 - 5;0,2485890471918684
2002;Estadual;Judiciario;5 - 7,5;0,2752117312161389
2002;Estadual;Judiciario;7,5 - 10;0,1433838851177148
2002;Estadual;Judiciario;10 - 12,5;0,06451179973299616
2002;Estadual;Judiciario;12,5 - 15;0,039195880512251806
2002;Estadual;Judiciario;15 - 17,5;0,022151429318151315
2002;Estadual;Judiciario;17,5 - 20;0,01000911203565702
2002;Estadual;Judiciario;20 - 22,5;0,007332010086811565
2002;Estadual;Judiciario;22,5 - 25;0,00935219783712766
2002;Estadual;Judiciario;25 - 27,5;0,01085674325956587
2002;Estadual;Judiciario;27,5 - 30;0,011704374483474722
2002;Estadual;Judiciario;> 30;0,019050511757351434
2002;Federal;Judiciario;< 2,5;0,044181642609011904
2002;Federal;Judiciario;2,5 - 5;0,1201294222400582
2002;Federal;Judiciario;5 - 7,5;0,1548175923951893
2002;Federal;Judiciario;7,5 - 10;0,12150892286083347
2002;Federal;Judiciario;10 - 12,5;0,1228006370784685
2002;Federal;Judiciario;12,5 - 15;0,1025846825267435
2002;Federal;Judiciario;15 - 17,5;0,0849145336660856
2002;Federal;Judiciario;17,5 - 20;0,0801239042375751
2002;Federal;Judiciario;20 - 22,5;0,052922660178833444
2002;Federal;Judiciario;22,5 - 25;0,03896462207953448
2002;Federal;Judiciario;25 - 27,5;0,024918797577095274
2002;Federal;Judiciario;27,5 - 30;0,020404068272739814
2002;Federal;Judiciario;> 30;0,031728514277831424
2002;Estadual;Legislativo;< 2,5;0,23667993323918346
2002;Estadual;Legislativo;2,5 - 5;0,2572645183378269
2002;Estadual;Legislativo;5 - 7,5;0,16225874095947276
2002;Estadual;Legislativo;7,5 - 10;0,09686737707022725
2002;Estadual;Legislativo;10 - 12,5;0,08229554499935807
2002;Estadual;Legislativo;12,5 - 15;0,055847990756194635
2002;Estadual;Legislativo;15 - 17,5;0,041789703427911155
2002;Estadual;Legislativo;17,5 - 20;0,02432918217999743
2002;Estadual;Legislativo;20 - 22,5;0,01551333076560962
2002;Estadual;Legislativo;22,5 - 25;0,00999272478281337
2002;Estadual;Legislativo;25 - 27,5;0,006761672444045021
2002;Estadual;Legislativo;27,5 - 30;0,004151153335901057
2002;Estadual;Legislativo;> 30;0,006248127701459323
2002;Federal;Legislativo;< 2,5;0,1680123773147029
2002;Federal;Legislativo;2,5 - 5;0,1723154281293816
2002;Federal;Legislativo;5 - 7,5;0,13750423052748634
2002;Federal;Legislativo;7,5 - 10;0,06855871972151042
2002;Federal;Legislativo;10 - 12,5;0,053183774114006675
2002;Federal;Legislativo;12,5 - 15;0,034085964318522455
2002;Federal;Legislativo;15 - 17,5;0,05700333607310352
2002;Federal;Legislativo;17,5 - 20;0,04728521007590775
2002;Federal;Legislativo;20 - 22,5;0,05047623652274815
2002;Federal;Legislativo;22,5 - 25;0,05274863414398298
2002;Federal;Legislativo;25 - 27,5;0,05245854083063385
2002;Federal;Legislativo;27,5 - 30;0,048155490015955135
2002;Federal;Legislativo;> 30;0,058212058212058215
2002;Municipal;Legislativo;< 2,5;0,5118495297805643
2002;Municipal;Legislativo;2,5 - 5;0,2526645768025078
2002;Municipal;Legislativo;5 - 7,5;0,09628526645768025
2002;Municipal;Legislativo;7,5 - 10;0,05263322884012539
2002;Municipal;Legislativo;10 - 12,5;0,03274294670846395
2002;Municipal;Legislativo;12,5 - 15;0,01835423197492163
2002;Municipal;Legislativo;15 - 17,5;0,015047021943573668
2002;Municipal;Legislativo;17,5 - 20;0,0067554858934169276
2002;Municipal;Legislativo;20 - 22,5;0,004733542319749216
2002;Municipal;Legislativo;22,5 - 25;0,003213166144200627
2002;Municipal;Legislativo;25 - 27,5;0,0026175548589341693
2002;Municipal;Legislativo;27,5 - 30;0,0014106583072100312
2002;Municipal;Legislativo;> 30;0,0016927899686520376
2001;Estadual;Executivo;< 2,5;0,562979305005703
2001;Estadual;Executivo;2,5 - 5;0,32332091249488504
2001;Estadual;Executivo;5 - 7,5;0,06346261951024855
2001;Estadual;Executivo;7,5 - 10;0,02062685546921013
2001;Estadual;Executivo;10 - 12,5;0,010210675832063885
2001;Estadual;Executivo;12,5 - 15;0,006417010350940334
2001;Estadual;Executivo;15 - 17,5;0,004202860888421582
2001;Estadual;Executivo;17,5 - 20;0,002747661986471543
2001;Estadual;Executivo;20 - 22,5;0,0018509840080345827
2001;Estadual;Executivo;22,5 - 25;0,0012757908181479794
2001;Estadual;Executivo;25 - 27,5;0,0013094977914683663
2001;Estadual;Executivo;27,5 - 30;0,0008774686280500734
2001;Estadual;Executivo;> 30;0,0007183572163549135
2001;Federal;Executivo;< 2,5;0,20536386858980596
2001;Federal;Executivo;2,5 - 5;0,4314110279381475
2001;Federal;Executivo;5 - 7,5;0,15234504209762648
2001;Federal;Executivo;7,5 - 10;0,07215246873601494
2001;Federal;Executivo;10 - 12,5;0,04834625402005231
2001;Federal;Executivo;12,5 - 15;0,02351018320597956
2001;Federal;Executivo;15 - 17,5;0,018157989098257443
2001;Federal;Executivo;17,5 - 20;0,022655444339127025
2001;Federal;Executivo;20 - 22,5;0,013771719401043476
2001;Federal;Executivo;22,5 - 25;0,007170077746491401
2001;Federal;Executivo;25 - 27,5;0,003104856306583018
2001;Federal;Executivo;27,5 - 30;0,001367582186964051
2001;Federal;Executivo;> 30;0,0006434863339068655
2001;Municipal;Executivo;< 2,5;0,7904287991243375
2001;Municipal;Executivo;2,5 - 5;0,14681310077910778
2001;Municipal;Executivo;5 - 7,5;0,03592691010434022
2001;Municipal;Executivo;7,5 - 10;0,013197583201341918
2001;Municipal;Executivo;10 - 12,5;0,005990259750378832
2001;Municipal;Executivo;12,5 - 15;0,003151587231833026
2001;Municipal;Executivo;15 - 17,5;0,001738484333382577
2001;Municipal;Executivo;17,5 - 20;0,0010157261460189706
2001;Municipal;Executivo;20 - 22,5;0,0005884292616397105
2001;Municipal;Executivo;22,5 - 25;0,0003811700142930964
2001;Municipal;Executivo;25 - 27,5;0,00026865785144779156
2001;Municipal;Executivo;27,5 - 30;0,000258996142172987
2001;Municipal;Executivo;> 30;0,0002402960597056233
2001;Estadual;Judiciario;< 2,5;0,14987204796373474
2001;Estadual;Judiciario;2,5 - 5;0,2332309717043211
2001;Estadual;Judiciario;5 - 7,5;0,2935950866418074
2001;Estadual;Judiciario;7,5 - 10;0,1302405498281787
2001;Estadual;Judiciario;10 - 12,5;0,061599766030562254
2001;Estadual;Judiciario;12,5 - 15;0,03532207355414199
2001;Estadual;Judiciario;15 - 17,5;0,02357973239745558
2001;Estadual;Judiciario;17,5 - 20;0,010002193463478833
2001;Estadual;Judiciario;20 - 22,5;0,008400965123930687
2001;Estadual;Judiciario;22,5 - 25;0,009505008408276668
2001;Estadual;Judiciario;25 - 27,5;0,0118081450610514
2001;Estadual;Judiciario;27,5 - 30;0,012422314835124662
2001;Estadual;Judiciario;> 30;0,02042114498793595
2001;Federal;Judiciario;< 2,5;0,03799259183043523
2001;Federal;Judiciario;2,5 - 5;0,13054326576808314
2001;Federal;Judiciario;5 - 7,5;0,1487550159481428
2001;Federal;Judiciario;7,5 - 10;0,12527008951538224
2001;Federal;Judiciario;10 - 12,5;0,12376530507253833
2001;Federal;Judiciario;12,5 - 15;0,09592036217717873
2001;Federal;Judiciario;15 - 17,5;0,08249305484103303
2001;Federal;Judiciario;17,5 - 20;0,07231968309496861
2001;Federal;Judiciario;20 - 22,5;0,05855797921596872
2001;Federal;Judiciario;22,5 - 25;0,04172239942380904
2001;Federal;Judiciario;25 - 27,5;0,028590904414034366
2001;Federal;Judiciario;27,5 - 30;0,02352351064924375
2001;Federal;Judiciario;> 30;0,030545838049182015
2001;Estadual;Legislativo;< 2,5;0,21815479593003315
2001;Estadual;Legislativo;2,5 - 5;0,25130902023550933
2001;Estadual;Legislativo;5 - 7,5;0,16922373385160627
2001;Estadual;Legislativo;7,5 - 10;0,10611638275980335
2001;Estadual;Legislativo;10 - 12,5;0,0805761975534469
2001;Estadual;Legislativo;12,5 - 15;0,053023893906482225
2001;Estadual;Legislativo;15 - 17,5;0,04520406996684578
2001;Estadual;Legislativo;17,5 - 20;0,02615753972790671
2001;Estadual;Legislativo;20 - 22,5;0,01749171144392363
2001;Estadual;Legislativo;22,5 - 25;0,01170687092717503
2001;Estadual;Legislativo;25 - 27,5;0,007293929347204756
2001;Estadual;Legislativo;27,5 - 30;0,007248199382645478
2001;Estadual;Legislativo;> 30;0,0064936549674174
2001;Federal;Legislativo;< 2,5;0,14999052491946183
2001;Federal;Legislativo;2,5 - 5;0,17292021982186848
2001;Federal;Legislativo;5 - 7,5;0,12293916998294485
2001;Federal;Legislativo;7,5 - 10;0,08527572484366117
2001;Federal;Legislativo;10 - 12,5;0,07584801970816751
2001;Federal;Legislativo;12,5 - 15;0,07466363464089444
2001;Federal;Legislativo;15 - 17,5;0,06803107826416524
2001;Federal;Legislativo;17,5 - 20;0,06310403638430927
2001;Federal;Legislativo;20 - 22,5;0,04169035436801213
2001;Federal;Legislativo;22,5 - 25;0,036052681447792306
2001;Federal;Legislativo;25 - 27,5;0,03610005685048323
2001;Federal;Legislativo;27,5 - 30;0,03178889520560925
2001;Federal;Legislativo;> 30;0,041595603562630284
2001;Municipal;Legislativo;< 2,5;0,4771067894916411
2001;Municipal;Legislativo;2,5 - 5;0,2534629819174343
2001;Municipal;Legislativo;5 - 7,5;0,10252473558512452
2001;Municipal;Legislativo;7,5 - 10;0,0610201296485841
2001;Municipal;Legislativo;10 - 12,5;0,042647560559535995
2001;Municipal;Legislativo;12,5 - 15;0,02040259297168202
2001;Municipal;Legislativo;15 - 17,5;0,01403957693619925
2001;Municipal;Legislativo;17,5 - 20;0,010951893551688843
2001;Municipal;Legislativo;20 - 22,5;0,005305356533606278
2001;Municipal;Legislativo;22,5 - 25;0,004162401910610713
2001;Municipal;Legislativo;25 - 27,5;0,003462981917434323
2001;Municipal;Legislativo;27,5 - 30;0,0024564994882292734
2001;Municipal;Legislativo;> 30;0,0024564994882292734
2000;Estadual;Executivo;< 2,5;0,5718050788315554
2000;Estadual;Executivo;2,5 - 5;0,31680992123965646
2000;Estadual;Executivo;5 - 7,5;0,060759403529260965
2000;Estadual;Executivo;7,5 - 10;0,021569723555466935
2000;Estadual;Executivo;10 - 12,5;0,010023072650363892
2000;Estadual;Executivo;12,5 - 15;0,006210744449033655
2000;Estadual;Executivo;15 - 17,5;0,003909888482189908
2000;Estadual;Executivo;17,5 - 20;0,002774414994374261
2000;Estadual;Executivo;20 - 22,5;0,0019608192215116857
2000;Estadual;Executivo;22,5 - 25;0,0015673735633002436
2000;Estadual;Executivo;25 - 27,5;0,001380086308803213
2000;Estadual;Executivo;27,5 - 30;0,0006950279862703488
2000;Estadual;Executivo;> 30;0,000534445188213009
2000;Federal;Executivo;< 2,5;0,2629627528526971
2000;Federal;Executivo;2,5 - 5;0,4363748595262794
2000;Federal;Executivo;5 - 7,5;0,12407476443637622
2000;Federal;Executivo;7,5 - 10;0,06150182615836791
2000;Federal;Executivo;10 - 12,5;0,037718544692254496
2000;Federal;Executivo;12,5 - 15;0,025220435684647304
2000;Federal;Executivo;15 - 17,5;0,01432156595781466
2000;Federal;Executivo;17,5 - 20;0,0136961877593361
2000;Federal;Executivo;20 - 22,5;0,009908800138312586
2000;Federal;Executivo;22,5 - 25;0,007985390733056708
2000;Federal;Executivo;25 - 27,5;0,0035294022302904565
2000;Federal;Executivo;27,5 - 30;0,001730258039419087
2000;Federal;Executivo;> 30;0,0009752117911479945
2000;Municipal;Executivo;< 2,5;0,7778576971310148
2000;Municipal;Executivo;2,5 - 5;0,1565203783583177
2000;Municipal;Executivo;5 - 7,5;0,03876471479199552
2000;Municipal;Executivo;7,5 - 10;0,013785370594894302
2000;Municipal;Executivo;10 - 12,5;0,006136801354704821
2000;Municipal;Executivo;12,5 - 15;0,003098908813692913
2000;Municipal;Executivo;15 - 17,5;0,0016578480206680061
2000;Municipal;Executivo;17,5 - 20;0,0008721737800873035
2000;Municipal;Executivo;20 - 22,5;0,0004945907279672034
2000;Municipal;Executivo;22,5 - 25;0,00031333650617951274
2000;Municipal;Executivo;25 - 27,5;0,00021535155063884037
2000;Municipal;Executivo;27,5 - 30;0,00016510285548977763
2000;Municipal;Executivo;> 30;0,00011772551434923274
2000;Estadual;Judiciario;< 2,5;0,1459714012776882
2000;Estadual;Judiciario;2,5 - 5;0,2456788464982984
2000;Estadual;Judiciario;5 - 7,5;0,28609170696758013
2000;Estadual;Judiciario;7,5 - 10;0,12985849901486657
2000;Estadual;Judiciario;10 - 12,5;0,05869007104901785
2000;Estadual;Judiciario;12,5 - 15;0,03068839930742134
2000;Estadual;Judiciario;15 - 17,5;0,024852229983879634
2000;Estadual;Judiciario;17,5 - 20;0,013344080243596632
2000;Estadual;Judiciario;20 - 22,5;0,00967221923696937
2000;Estadual;Judiciario;22,5 - 25;0,009970744522061018
2000;Estadual;Judiciario;25 - 27,5;0,011440981551137382
2000;Estadual;Judiciario;27,5 - 30;0,015560630485402113
2000;Estadual;Judiciario;> 30;0,01818018986208132
2000;Federal;Judiciario;< 2,5;0,0379261941306886
2000;Federal;Judiciario;2,5 - 5;0,1256247786217482
2000;Federal;Judiciario;5 - 7,5;0,1531478347567135
2000;Federal;Judiciario;7,5 - 10;0,10956747609114881
2000;Federal;Judiciario;10 - 12,5;0,12927178034029937
2000;Federal;Judiciario;12,5 - 15;0,09361512325029189
2000;Federal;Judiciario;15 - 17,5;0,08511419838115103
2000;Federal;Judiciario;17,5 - 20;0,07358285122069608
2000;Federal;Judiciario;20 - 22,5;0,06323218806984401
2000;Federal;Judiciario;22,5 - 25;0,04376402062261404
2000;Federal;Judiciario;25 - 27,5;0,029989373843913574
2000;Federal;Judiciario;27,5 - 30;0,026421084392669263
2000;Federal;Judiciario;> 30;0,02874309627822163
2000;Estadual;Legislativo;< 2,5;0,19374984261287803
2000;Estadual;Legislativo;2,5 - 5;0,24920047342046284
2000;Estadual;Legislativo;5 - 7,5;0,18375261262622447
2000;Estadual;Legislativo;7,5 - 10;0,10913852584926091
2000;Estadual;Legislativo;10 - 12,5;0,08136284656644255
2000;Estadual;Legislativo;12,5 - 15;0,0581450983354738
2000;Estadual;Legislativo;15 - 17,5;0,04630958676437259
2000;Estadual;Legislativo;17,5 - 20;0,027070584976454887
2000;Estadual;Legislativo;20 - 22,5;0,018080632570320568
2000;Estadual;Legislativo;22,5 - 25;0,01306942660723729
2000;Estadual;Legislativo;25 - 27,5;0,0072523985797386115
2000;Estadual;Legislativo;27,5 - 30;0,006119211301654453
2000;Estadual;Legislativo;> 30;0,006748759789478986
2000;Federal;Legislativo;< 2,5;0,14642623281116204
2000;Federal;Legislativo;2,5 - 5;0,16274618445574976
2000;Federal;Legislativo;5 - 7,5;0,11403818062761295
2000;Federal;Legislativo;7,5 - 10;0,0778219916385433
2000;Federal;Legislativo;10 - 12,5;0,07283533974714149
2000;Federal;Legislativo;12,5 - 15;0,08371530751019997
2000;Federal;Legislativo;15 - 17,5;0,08165012844406387
2000;Federal;Legislativo;17,5 - 20;0,06684128343323427
2000;Federal;Legislativo;20 - 22,5;0,042965798619855944
2000;Federal;Legislativo;22,5 - 25;0,033848788596181935
2000;Federal;Legislativo;25 - 27,5;0,03727396363270035
2000;Federal;Legislativo;27,5 - 30;0,0337480481539314
2000;Federal;Legislativo;> 30;0,04608875232962273
2000;Municipal;Legislativo;< 2,5;0,4157170398366069
2000;Municipal;Legislativo;2,5 - 5;0,2538509992555689
2000;Municipal;Legislativo;5 - 7,5;0,1225829849777625
2000;Municipal;Legislativo;7,5 - 10;0,0750539235335662
2000;Municipal;Legislativo;10 - 12,5;0,050334993987287406
2000;Municipal;Legislativo;12,5 - 15;0,029739067361469012
2000;Municipal;Legislativo;15 - 17,5;0,01591937238733322
2000;Municipal;Legislativo;17,5 - 20;0,010383859207085457
2000;Municipal;Legislativo;20 - 22,5;0,012941648055889595
2000;Municipal;Legislativo;22,5 - 25;0,004924697932772146
2000;Municipal;Legislativo;25 - 27,5;0,003454923743533948
2000;Municipal;Legislativo;27,5 - 30;0,003244956002214205
2000;Municipal;Legislativo;> 30;0,0018515337189104583
1999;Estadual;Executivo;< 2,5;0,6160343972363135
1999;Estadual;Executivo;2,5 - 5;0,2785676079248851
1999;Estadual;Executivo;5 - 7,5;0,056723691103843184
1999;Estadual;Executivo;7,5 - 10;0,02085119815108989
1999;Estadual;Executivo;10 - 12,5;0,010487740228716106
1999;Estadual;Executivo;12,5 - 15;0,005747415093004592
1999;Estadual;Executivo;15 - 17,5;0,0036621119706591104
1999;Estadual;Executivo;17,5 - 20;0,002477947222913698
1999;Estadual;Executivo;20 - 22,5;0,00205084136188478
1999;Estadual;Executivo;22,5 - 25;0,0013267777777370429
1999;Estadual;Executivo;25 - 27,5;0,0009550307021290402
1999;Estadual;Executivo;27,5 - 30;0,0005917157593997201
1999;Estadual;Executivo;> 30;0,0005235254674242877
1999;Federal;Executivo;< 2,5;0,2764179848685953
1999;Federal;Executivo;2,5 - 5;0,4235065139266434
1999;Federal;Executivo;5 - 7,5;0,12276099264961067
1999;Federal;Executivo;7,5 - 10;0,0691225570119088
1999;Federal;Executivo;10 - 12,5;0,03513143300720024
1999;Federal;Executivo;12,5 - 15;0,02196900909272483
1999;Federal;Executivo;15 - 17,5;0,019541071663817074
1999;Federal;Executivo;17,5 - 20;0,012505152638505048
1999;Federal;Executivo;20 - 22,5;0,011934289870798032
1999;Federal;Executivo;22,5 - 25;0,0034832544560584404
1999;Federal;Executivo;25 - 27,5;0,001545437418283757
1999;Federal;Executivo;27,5 - 30;0,0012904614922607724
1999;Federal;Executivo;> 30;0,0007918419035936023
1999;Municipal;Executivo;< 2,5;0,7922904033064074
1999;Municipal;Executivo;2,5 - 5;0,14682995350502692
1999;Municipal;Executivo;5 - 7,5;0,03575261181947086
1999;Municipal;Executivo;7,5 - 10;0,012908148022075626
1999;Municipal;Executivo;10 - 12,5;0,005795938606447553
1999;Municipal;Executivo;12,5 - 15;0,002816738485024979
1999;Municipal;Executivo;15 - 17,5;0,001465838664911639
1999;Municipal;Executivo;17,5 - 20;0,000830359474921044
1999;Municipal;Executivo;20 - 22,5;0,0005315921571921325
1999;Municipal;Executivo;22,5 - 25;0,0003466585030615361
1999;Municipal;Executivo;25 - 27,5;0,00019009116639718664
1999;Municipal;Executivo;27,5 - 30;0,00011457045106497101
1999;Municipal;Executivo;> 30;0,00012709583799811898
1999;Estadual;Judiciario;< 2,5;0,148831790028822
1999;Estadual;Judiciario;2,5 - 5;0,2534494388912737
1999;Estadual;Judiciario;5 - 7,5;0,27487428711596246
1999;Estadual;Judiciario;7,5 - 10;0,12536027472864414
1999;Estadual;Judiciario;10 - 12,5;0,06193659164775863
1999;Estadual;Judiciario;12,5 - 15;0,03142822100938247
1999;Estadual;Judiciario;15 - 17,5;0,022413687373520574
1999;Estadual;Judiciario;17,5 - 20;0,018580977494327588
1999;Estadual;Judiciario;20 - 22,5;0,011613110933954743
1999;Estadual;Judiciario;22,5 - 25;0,010470963389955235
1999;Estadual;Judiciario;25 - 27,5;0,013552462132826393
1999;Estadual;Judiciario;27,5 - 30;0,013544796713068007
1999;Estadual;Judiciario;> 30;0,013943398540504078
1999;Federal;Judiciario;< 2,5;0,04491336883974921
1999;Federal;Judiciario;2,5 - 5;0,15720353266365536
1999;Federal;Judiciario;5 - 7,5;0,1599946066203735
1999;Federal;Judiciario;7,5 - 10;0,12898267376794983
1999;Federal;Judiciario;10 - 12,5;0,10945863951998921
1999;Federal;Judiciario;12,5 - 15;0,1055349558417043
1999;Federal;Judiciario;15 - 17,5;0,08201982067012742
1999;Federal;Judiciario;17,5 - 20;0,06726892739162678
1999;Federal;Judiciario;20 - 22,5;0,05839681790602036
1999;Federal;Judiciario;22,5 - 25;0,036189577293871775
1999;Federal;Judiciario;25 - 27,5;0,02270612822760062
1999;Federal;Judiciario;27,5 - 30;0,014319422908379963
1999;Federal;Judiciario;> 30;0,013011528348951662
1999;Estadual;Legislativo;< 2,5;0,20780680957152983
1999;Estadual;Legislativo;2,5 - 5;0,24547209933273043
1999;Estadual;Legislativo;5 - 7,5;0,18013834233617676
1999;Estadual;Legislativo;7,5 - 10;0,10067704641556474
1999;Estadual;Legislativo;10 - 12,5;0,07931464326742112
1999;Estadual;Legislativo;12,5 - 15;0,05548358712389705
1999;Estadual;Legislativo;15 - 17,5;0,047735438613643585
1999;Estadual;Legislativo;17,5 - 20;0,02906166744066678
1999;Estadual;Legislativo;20 - 22,5;0,018673771172976805
1999;Estadual;Legislativo;22,5 - 25;0,012245496541441596
1999;Estadual;Legislativo;25 - 27,5;0,00838364334074744
1999;Estadual;Legislativo;27,5 - 30;0,00669713782905189
1999;Estadual;Legislativo;> 30;0,008310317014151981
1999;Federal;Legislativo;< 2,5;0,13301837270341207
1999;Federal;Legislativo;2,5 - 5;0,14698162729658792
1999;Federal;Legislativo;5 - 7,5;0,1142257217847769
1999;Federal;Legislativo;7,5 - 10;0,0742257217847769
1999;Federal;Legislativo;10 - 12,5;0,0700262467191601
1999;Federal;Legislativo;12,5 - 15;0,08992125984251968
1999;Federal;Legislativo;15 - 17,5;0,07900262467191602
1999;Federal;Legislativo;17,5 - 20;0,08215223097112861
1999;Federal;Legislativo;20 - 22,5;0,052703412073490816
1999;Federal;Legislativo;22,5 - 25;0,042047244094488186
1999;Federal;Legislativo;25 - 27,5;0,043359580052493435
1999;Federal;Legislativo;27,5 - 30;0,04120734908136483
1999;Federal;Legislativo;> 30;0,031128608923884516
1999;Municipal;Legislativo;< 2,5;0,425417538676187
1999;Municipal;Legislativo;2,5 - 5;0,2366941606138947
1999;Municipal;Legislativo;5 - 7,5;0,11873691985719562
1999;Municipal;Legislativo;7,5 - 10;0,07443883622635315
1999;Municipal;Legislativo;10 - 12,5;0,05301817883376421
1999;Municipal;Legislativo;12,5 - 15;0,029258484139685667
1999;Municipal;Legislativo;15 - 17,5;0,01996388854692437
1999;Municipal;Legislativo;17,5 - 20;0,011120686117608436
1999;Municipal;Legislativo;20 - 22,5;0,011695186507447988
1999;Municipal;Legislativo;22,5 - 25;0,009315113463826994
1999;Municipal;Legislativo;25 - 27,5;0,004206163568468136
1999;Municipal;Legislativo;27,5 - 30;0,0030571627887890354
1999;Municipal;Legislativo;> 30;0,0030776806598547335
1998;Estadual;Executivo;< 2,5;0,605390968905231
1998;Estadual;Executivo;2,5 - 5;0,2828314399838118
1998;Estadual;Executivo;5 - 7,5;0,05977826782937408
1998;Estadual;Executivo;7,5 - 10;0,022223712935752662
1998;Estadual;Executivo;10 - 12,5;0,011427179237866155
1998;Estadual;Executivo;12,5 - 15;0,0060388641303486465
1998;Estadual;Executivo;15 - 17,5;0,0038539040128738678
1998;Estadual;Executivo;17,5 - 20;0,0027312001468434736
1998;Estadual;Executivo;20 - 22,5;0,002076596710838884
1998;Estadual;Executivo;22,5 - 25;0,001352331084854076
1998;Estadual;Executivo;25 - 27,5;0,0010312952781198433
1998;Estadual;Executivo;27,5 - 30;0,0006722954207614704
1998;Estadual;Executivo;> 30;0,0005919443233239701
1998;Federal;Executivo;< 2,5;0,3152196695386971
1998;Federal;Executivo;2,5 - 5;0,39357275984763385
1998;Federal;Executivo;5 - 7,5;0,14311371608943665
1998;Federal;Executivo;7,5 - 10;0,051657640584112
1998;Federal;Executivo;10 - 12,5;0,03739496589333116
1998;Federal;Executivo;12,5 - 15;0,015521515126793973
1998;Federal;Executivo;15 - 17,5;0,018479727397664306
1998;Federal;Executivo;17,5 - 20;0,012405163379415511
1998;Federal;Executivo;20 - 22,5;0,006791211963376905
1998;Federal;Executivo;22,5 - 25;0,0024837938413459428
1998;Federal;Executivo;25 - 27,5;0,0016077513444993192
1998;Federal;Executivo;27,5 - 30;0,0011772605473382993
1998;Federal;Executivo;> 30;0,0005748244463549478
1998;Municipal;Executivo;< 2,5;0,7872125013926798
1998;Municipal;Executivo;2,5 - 5;0,14798314731272
1998;Municipal;Executivo;5 - 7,5;0,03748142931844289
1998;Municipal;Executivo;7,5 - 10;0,014001721294006255
1998;Municipal;Executivo;10 - 12,5;0,006245028569831392
1998;Municipal;Executivo;12,5 - 15;0,0031518236438404343
1998;Municipal;Executivo;15 - 17,5;0,0015384501909766772
1998;Municipal;Executivo;17,5 - 20;0,0009239241621308331
1998;Municipal;Executivo;20 - 22,5;0,0005489196492659656
1998;Municipal;Executivo;22,5 - 25;0,0004146012626704747
1998;Municipal;Executivo;25 - 27,5;0,00023253385425057522
1998;Municipal;Executivo;27,5 - 30;0,00014596448947949296
1998;Municipal;Executivo;> 30;0,00011995485970522161
1998;Estadual;Judiciario;< 2,5;0,1552580542212548
1998;Estadual;Judiciario;2,5 - 5;0,25544381070841143
1998;Estadual;Judiciario;5 - 7,5;0,24701521239249447
1998;Estadual;Judiciario;7,5 - 10;0,13530764383853097
1998;Estadual;Judiciario;10 - 12,5;0,0657267006538301
1998;Estadual;Judiciario;12,5 - 15;0,03379622431527868
1998;Estadual;Judiciario;15 - 17,5;0,02202891909363927
1998;Estadual;Judiciario;17,5 - 20;0,019451240967897677
1998;Estadual;Judiciario;20 - 22,5;0,013150249993862672
1998;Estadual;Judiciario;22,5 - 25;0,010981727126175298
1998;Estadual;Judiciario;25 - 27,5;0,012454686055170494
1998;Estadual;Judiciario;27,5 - 30;0,014459546819636179
1998;Estadual;Judiciario;> 30;0,01492598381381799
1998;Federal;Judiciario;< 2,5;0,044393868765252684
1998;Federal;Judiciario;2,5 - 5;0,14627491842386683
1998;Federal;Judiciario;5 - 7,5;0,17331157969782554
1998;Federal;Judiciario;7,5 - 10;0,14515067591653186
1998;Federal;Judiciario;10 - 12,5;0,1360744742109737
1998;Federal;Judiciario;12,5 - 15;0,10687158956922317
1998;Federal;Judiciario;15 - 17,5;0,08592229016424908
